review_id,course_id,rating,text,label
R01000,1,1,节奏太快，进度条不准。,差评
R01001,8,5,代码可直接跑，练习题丰富。,好评
R01002,4,3,内容中等，一般般。,中性
R01003,8,5,课程内容很清晰，Python 入门好课。,好评
R01004,7,3,还可以，还可以。,中性
R01005,1,3,内容中等，学完有基础。,中性
R01006,7,5,课程内容很清晰，课程内容很清晰。,好评
R01007,6,5,Python 入门好课，Python 入门好课。,好评
R01008,2,3,一般般，一般般。,中性
R01009,1,3,还可以，学完有基础。,中性
R01010,4,5,课程内容很清晰，有收获。,好评
R01011,2,3,还可以，一般般。,中性
R01012,1,5,练习题丰富，练习题丰富。,好评
R01013,6,5,案例贴近实战，老师讲得很细。,好评
R01014,10,3,内容中等，一般般。,中性
R01015,7,5,Python 入门好课，案例贴近实战。,好评
R01016,4,3,还可以，一般般。,中性
R01017,6,5,老师讲得很细，有收获。,好评
R01018,7,1,练习题太难，节奏太快。,差评
R01019,7,5,有收获，课程内容很清晰。,好评
R01020,4,5,Python 入门好课，推荐给朋友。,好评
R01021,5,1,节奏太快，进度条不准。,差评
R01022,2,5,有收获，课程内容很清晰。,好评
R01023,5,5,Python 入门好课，案例贴近实战。,好评
R01024,9,5,推荐给朋友，老师讲得很细。,好评
R01025,2,5,练习题丰富，代码可直接跑。,好评
R01026,3,3,内容中等，学完有基础。,中性
R01027,6,5,有收获，练习题丰富。,好评
R01028,8,1,字幕有错，进度条不准。,差评
R01029,1,5,老师讲得很细，有收获。,好评
R01030,9,5,推荐给朋友，案例贴近实战。,好评
R01031,4,5,Python 入门好课，课程内容很清晰。,好评
R01032,5,5,课程内容很清晰，老师讲得很细。,好评
R01033,4,5,Python 入门好课，案例贴近实战。,好评
R01034,1,1,视频质量一般，节奏太快。,差评
R01035,8,3,一般般，内容中等。,中性
R01036,3,5,代码可直接跑，Python 入门好课。,好评
R01037,1,5,案例贴近实战，Python 入门好课。,好评
R01038,6,5,Python 入门好课，推荐给朋友。,好评
R01039,6,5,练习题丰富，代码可直接跑。,好评
R01040,5,5,课程内容很清晰，案例贴近实战。,好评
R01041,6,5,课程内容很清晰，Python 入门好课。,好评
R01042,4,5,有收获，Python 入门好课。,好评
R01043,4,5,课程内容很清晰，Python 入门好课。,好评
R01044,3,5,案例贴近实战，有收获。,好评
R01045,2,5,推荐给朋友，课程内容很清晰。,好评
R01046,4,5,推荐给朋友，老师讲得很细。,好评
R01047,4,5,课程内容很清晰，练习题丰富。,好评
R01048,3,5,练习题丰富，老师讲得很细。,好评
R01049,9,5,Python 入门好课，Python 入门好课。,好评
R01050,8,5,老师讲得很细，案例贴近实战。,好评
R01051,4,5,代码可直接跑，练习题丰富。,好评
R01052,3,5,Python 入门好课，案例贴近实战。,好评
R01053,5,5,Python 入门好课，代码可直接跑。,好评
R01054,5,5,推荐给朋友，Python 入门好课。,好评
R01055,6,5,推荐给朋友，老师讲得很细。,好评
R01056,3,1,代码有 bug，代码有 bug。,差评
R01057,7,5,推荐给朋友，推荐给朋友。,好评
R01058,8,5,案例贴近实战，练习题丰富。,好评
R01059,7,3,还可以，学完有基础。,中性
R01060,10,5,老师讲得很细，代码可直接跑。,好评
R01061,5,5,练习题丰富，练习题丰富。,好评
R01062,5,3,学完有基础，学完有基础。,中性
R01063,7,3,学完有基础，内容中等。,中性
R01064,6,5,推荐给朋友，老师讲得很细。,好评
R01065,4,5,练习题丰富，推荐给朋友。,好评
R01066,1,5,练习题丰富，Python 入门好课。,好评
R01067,8,5,课程内容很清晰，有收获。,好评
R01068,7,1,代码有 bug，代码有 bug。,差评
R01069,8,5,有收获，案例贴近实战。,好评
R01070,7,5,代码可直接跑，老师讲得很细。,好评
R01071,7,3,还可以，还可以。,中性
R01072,7,3,一般般，一般般。,中性
R01073,9,5,代码可直接跑，有收获。,好评
R01074,6,1,进度条不准，代码有 bug。,差评
R01075,7,5,课程内容很清晰，案例贴近实战。,好评
R01076,8,3,一般般，一般般。,中性
R01077,1,5,课程内容很清晰，有收获。,好评
R01078,10,5,练习题丰富，代码可直接跑。,好评
R01079,5,5,推荐给朋友，练习题丰富。,好评
R01080,1,5,Python 入门好课，练习题丰富。,好评
R01081,7,5,老师讲得很细，老师讲得很细。,好评
R01082,9,3,学完有基础，还可以。,中性
R01083,3,1,练习题太难，代码有 bug。,差评
R01084,5,5,案例贴近实战，代码可直接跑。,好评
R01085,7,5,案例贴近实战，代码可直接跑。,好评
R01086,10,5,老师讲得很细，老师讲得很细。,好评
R01087,5,3,内容中等，一般般。,中性
R01088,5,3,一般般，学完有基础。,中性
R01089,8,3,还可以，一般般。,中性
R01090,2,3,还可以，还可以。,中性
R01091,5,5,案例贴近实战，案例贴近实战。,好评
R01092,3,5,案例贴近实战，练习题丰富。,好评
R01093,3,1,讲解不细致，练习题太难。,差评
R01094,3,3,一般般，学完有基础。,中性
R01095,10,5,老师讲得很细，推荐给朋友。,好评
R01096,4,5,Python 入门好课，练习题丰富。,好评
R01097,4,3,还可以，一般般。,中性
R01098,8,5,代码可直接跑，案例贴近实战。,好评
R01099,2,5,老师讲得很细，练习题丰富。,好评
R01100,7,1,讲解不细致，节奏太快。,差评
R01101,2,5,老师讲得很细，代码可直接跑。,好评
R01102,10,5,有收获，课程内容很清晰。,好评
R01103,8,3,一般般，学完有基础。,中性
R01104,2,1,进度条不准，字幕有错。,差评
R01105,5,3,还可以，还可以。,中性
R01106,2,5,课程内容很清晰，课程内容很清晰。,好评
R01107,7,5,Python 入门好课，课程内容很清晰。,好评
R01108,5,1,视频质量一般，视频质量一般。,差评
R01109,6,5,推荐给朋友，推荐给朋友。,好评
R01110,6,5,案例贴近实战，有收获。,好评
R01111,4,3,内容中等，内容中等。,中性
R01112,7,5,有收获，案例贴近实战。,好评
R01113,6,5,课程内容很清晰，有收获。,好评
R01114,8,5,老师讲得很细，课程内容很清晰。,好评
R01115,1,5,案例贴近实战，练习题丰富。,好评
R01116,4,5,老师讲得很细，代码可直接跑。,好评
R01117,10,5,有收获，推荐给朋友。,好评
R01118,8,1,进度条不准，进度条不准。,差评
R01119,1,3,学完有基础，一般般。,中性
R01120,6,5,有收获，课程内容很清晰。,好评
R01121,8,5,课程内容很清晰，有收获。,好评
R01122,7,5,Python 入门好课，推荐给朋友。,好评
R01123,7,5,老师讲得很细，有收获。,好评
R01124,2,1,代码有 bug，进度条不准。,差评
R01125,5,1,进度条不准，代码有 bug。,差评
R01126,9,3,一般般，一般般。,中性
R01127,8,5,课程内容很清晰，练习题丰富。,好评
R01128,9,5,老师讲得很细，代码可直接跑。,好评
R01129,8,5,推荐给朋友，练习题丰富。,好评
R01130,9,5,老师讲得很细，推荐给朋友。,好评
R01131,4,1,练习题太难，练习题太难。,差评
R01132,2,3,一般般，还可以。,中性
R01133,3,5,案例贴近实战，课程内容很清晰。,好评
R01134,5,3,内容中等，学完有基础。,中性
R01135,8,5,Python 入门好课，代码可直接跑。,好评
R01136,9,5,老师讲得很细，练习题丰富。,好评
R01137,8,1,进度条不准，进度条不准。,差评
R01138,4,5,老师讲得很细，有收获。,好评
R01139,7,5,老师讲得很细，有收获。,好评
R01140,7,1,进度条不准，进度条不准。,差评
R01141,4,3,学完有基础，一般般。,中性
R01142,5,5,代码可直接跑，老师讲得很细。,好评
R01143,2,5,老师讲得很细，老师讲得很细。,好评
R01144,2,3,内容中等，一般般。,中性
R01145,6,3,内容中等，一般般。,中性
R01146,1,1,代码有 bug，视频质量一般。,差评
R01147,10,5,代码可直接跑，课程内容很清晰。,好评
R01148,7,3,一般般，学完有基础。,中性
R01149,3,5,有收获，有收获。,好评
R01150,10,1,视频质量一般，进度条不准。,差评
R01151,7,5,Python 入门好课，老师讲得很细。,好评
R01152,8,1,节奏太快，视频质量一般。,差评
R01153,5,5,有收获，练习题丰富。,好评
R01154,8,5,Python 入门好课，推荐给朋友。,好评
R01155,3,5,练习题丰富，代码可直接跑。,好评
R01156,5,5,课程内容很清晰，有收获。,好评
R01157,2,1,视频质量一般，进度条不准。,差评
R01158,4,3,内容中等，学完有基础。,中性
R01159,7,3,学完有基础，内容中等。,中性
R01160,3,5,课程内容很清晰，有收获。,好评
R01161,4,1,字幕有错，进度条不准。,差评
R01162,4,1,字幕有错，进度条不准。,差评
R01163,8,5,课程内容很清晰，练习题丰富。,好评
R01164,3,5,案例贴近实战，代码可直接跑。,好评
R01165,7,1,节奏太快，视频质量一般。,差评
R01166,8,3,内容中等，学完有基础。,中性
R01167,7,1,讲解不细致，字幕有错。,差评
R01168,9,5,案例贴近实战，老师讲得很细。,好评
R01169,4,5,代码可直接跑，代码可直接跑。,好评
R01170,3,5,案例贴近实战，老师讲得很细。,好评
R01171,5,3,内容中等，还可以。,中性
R01172,3,1,代码有 bug，进度条不准。,差评
R01173,8,5,练习题丰富，推荐给朋友。,好评
R01174,4,3,内容中等，一般般。,中性
R01175,1,5,Python 入门好课，Python 入门好课。,好评
R01176,3,3,内容中等，还可以。,中性
R01177,3,5,案例贴近实战，案例贴近实战。,好评
R01178,6,5,课程内容很清晰，老师讲得很细。,好评
R01179,1,5,推荐给朋友，练习题丰富。,好评
R01180,10,5,老师讲得很细，有收获。,好评
R01181,7,5,案例贴近实战，练习题丰富。,好评
R01182,2,1,练习题太难，节奏太快。,差评
R01183,8,1,练习题太难，代码有 bug。,差评
R01184,10,1,讲解不细致，进度条不准。,差评
R01185,2,5,练习题丰富，案例贴近实战。,好评
R01186,5,5,推荐给朋友，案例贴近实战。,好评
R01187,1,5,推荐给朋友，有收获。,好评
R01188,2,1,节奏太快，节奏太快。,差评
R01189,9,5,老师讲得很细，推荐给朋友。,好评
R01190,10,3,一般般，还可以。,中性
R01191,8,1,视频质量一般，视频质量一般。,差评
R01192,10,5,代码可直接跑，老师讲得很细。,好评
R01193,8,5,练习题丰富，案例贴近实战。,好评
R01194,10,5,案例贴近实战，代码可直接跑。,好评
R01195,6,5,练习题丰富，老师讲得很细。,好评
R01196,7,3,还可以，一般般。,中性
R01197,9,3,还可以，学完有基础。,中性
R01198,9,5,推荐给朋友，老师讲得很细。,好评
R01199,9,1,字幕有错，视频质量一般。,差评
R01200,2,1,进度条不准，字幕有错。,差评
R01201,4,1,字幕有错，字幕有错。,差评
R01202,10,5,老师讲得很细，练习题丰富。,好评
R01203,9,5,练习题丰富，课程内容很清晰。,好评
R01204,2,5,推荐给朋友，有收获。,好评
R01205,10,3,还可以，一般般。,中性
R01206,2,5,Python 入门好课，练习题丰富。,好评
R01207,2,5,代码可直接跑，课程内容很清晰。,好评
R01208,6,3,还可以，内容中等。,中性
R01209,7,1,视频质量一般，练习题太难。,差评
R01210,5,3,还可以，一般般。,中性
R01211,9,5,课程内容很清晰，代码可直接跑。,好评
R01212,10,5,推荐给朋友，练习题丰富。,好评
R01213,9,3,学完有基础，内容中等。,中性
R01214,2,5,有收获，Python 入门好课。,好评
R01215,1,5,课程内容很清晰，Python 入门好课。,好评
R01216,5,5,Python 入门好课，练习题丰富。,好评
R01217,10,5,Python 入门好课，练习题丰富。,好评
R01218,5,5,Python 入门好课，有收获。,好评
R01219,2,3,一般般，学完有基础。,中性
R01220,7,3,内容中等，内容中等。,中性
R01221,8,3,一般般，学完有基础。,中性
R01222,7,5,老师讲得很细，代码可直接跑。,好评
R01223,2,5,练习题丰富，Python 入门好课。,好评
R01224,6,5,代码可直接跑，Python 入门好课。,好评
R01225,3,3,一般般，学完有基础。,中性
R01226,7,5,有收获，案例贴近实战。,好评
R01227,4,1,节奏太快，视频质量一般。,差评
R01228,2,1,节奏太快，讲解不细致。,差评
R01229,2,5,老师讲得很细，案例贴近实战。,好评
R01230,6,5,有收获，老师讲得很细。,好评
R01231,3,3,内容中等，内容中等。,中性
R01232,1,3,一般般，内容中等。,中性
R01233,4,5,老师讲得很细，案例贴近实战。,好评
R01234,2,5,案例贴近实战，老师讲得很细。,好评
R01235,10,3,一般般，内容中等。,中性
R01236,9,5,推荐给朋友，老师讲得很细。,好评
R01237,9,5,有收获，代码可直接跑。,好评
R01238,1,5,代码可直接跑，老师讲得很细。,好评
R01239,7,5,练习题丰富，有收获。,好评
R01240,9,5,练习题丰富，有收获。,好评
R01241,10,5,案例贴近实战，推荐给朋友。,好评
R01242,1,5,练习题丰富，代码可直接跑。,好评
R01243,3,5,练习题丰富，练习题丰富。,好评
R01244,1,3,学完有基础，内容中等。,中性
R01245,10,3,内容中等，一般般。,中性
R01246,3,3,学完有基础，学完有基础。,中性
R01247,8,1,代码有 bug，讲解不细致。,差评
R01248,7,5,代码可直接跑，代码可直接跑。,好评
R01249,2,5,Python 入门好课，代码可直接跑。,好评
R01250,6,3,内容中等，学完有基础。,中性
R01251,2,5,老师讲得很细，老师讲得很细。,好评
R01252,3,5,Python 入门好课，老师讲得很细。,好评
R01253,2,1,视频质量一般，节奏太快。,差评
R01254,1,5,代码可直接跑，推荐给朋友。,好评
R01255,8,5,案例贴近实战，练习题丰富。,好评
R01256,7,3,学完有基础，还可以。,中性
R01257,1,3,还可以，一般般。,中性
R01258,4,5,案例贴近实战，有收获。,好评
R01259,3,3,还可以，学完有基础。,中性
R01260,9,1,进度条不准，字幕有错。,差评
R01261,2,1,练习题太难，练习题太难。,差评
R01262,9,5,有收获，练习题丰富。,好评
R01263,7,5,有收获，课程内容很清晰。,好评
R01264,3,1,代码有 bug，代码有 bug。,差评
R01265,6,3,内容中等，还可以。,中性
R01266,9,1,进度条不准，练习题太难。,差评
R01267,5,5,老师讲得很细，代码可直接跑。,好评
R01268,5,5,推荐给朋友，代码可直接跑。,好评
R01269,10,3,一般般，还可以。,中性
R01270,5,5,案例贴近实战，Python 入门好课。,好评
R01271,10,5,课程内容很清晰，推荐给朋友。,好评
R01272,6,5,推荐给朋友，课程内容很清晰。,好评
R01273,6,5,课程内容很清晰，推荐给朋友。,好评
R01274,2,1,讲解不细致，讲解不细致。,差评
R01275,3,1,节奏太快，讲解不细致。,差评
R01276,1,5,案例贴近实战，有收获。,好评
R01277,8,5,老师讲得很细，案例贴近实战。,好评
R01278,9,3,一般般，还可以。,中性
R01279,2,5,练习题丰富，案例贴近实战。,好评
R01280,3,5,推荐给朋友，课程内容很清晰。,好评
R01281,8,3,内容中等，一般般。,中性
R01282,5,5,案例贴近实战，有收获。,好评
R01283,3,3,内容中等，学完有基础。,中性
R01284,8,5,代码可直接跑，老师讲得很细。,好评
R01285,8,1,进度条不准，字幕有错。,差评
R01286,6,5,练习题丰富，练习题丰富。,好评
R01287,6,3,学完有基础，还可以。,中性
R01288,4,5,Python 入门好课，老师讲得很细。,好评
R01289,3,5,代码可直接跑，课程内容很清晰。,好评
R01290,6,3,学完有基础，学完有基础。,中性
R01291,4,5,课程内容很清晰，练习题丰富。,好评
R01292,2,5,推荐给朋友，代码可直接跑。,好评
R01293,9,5,案例贴近实战，推荐给朋友。,好评
R01294,3,1,代码有 bug，字幕有错。,差评
R01295,9,5,有收获，案例贴近实战。,好评
R01296,2,5,案例贴近实战，练习题丰富。,好评
R01297,1,1,节奏太快，字幕有错。,差评
R01298,6,5,练习题丰富，练习题丰富。,好评
R01299,1,3,还可以，一般般。,中性
R01300,10,3,内容中等，学完有基础。,中性
R01301,7,1,进度条不准，节奏太快。,差评
R01302,5,3,学完有基础，内容中等。,中性
R01303,7,1,代码有 bug，节奏太快。,差评
R01304,9,5,Python 入门好课，练习题丰富。,好评
R01305,5,3,一般般，一般般。,中性
R01306,4,5,老师讲得很细，代码可直接跑。,好评
R01307,8,5,案例贴近实战，Python 入门好课。,好评
R01308,4,3,还可以，一般般。,中性
R01309,2,5,练习题丰富，Python 入门好课。,好评
R01310,1,3,一般般，学完有基础。,中性
R01311,3,5,代码可直接跑，Python 入门好课。,好评
R01312,10,1,代码有 bug，节奏太快。,差评
R01313,1,5,Python 入门好课，老师讲得很细。,好评
R01314,9,1,代码有 bug，代码有 bug。,差评
R01315,4,3,内容中等，一般般。,中性
R01316,8,1,讲解不细致，代码有 bug。,差评
R01317,1,5,课程内容很清晰，案例贴近实战。,好评
R01318,5,5,代码可直接跑，老师讲得很细。,好评
R01319,6,5,有收获，代码可直接跑。,好评
R01320,4,1,进度条不准，代码有 bug。,差评
R01321,3,3,内容中等，还可以。,中性
R01322,1,5,课程内容很清晰，课程内容很清晰。,好评
R01323,6,1,进度条不准，进度条不准。,差评
R01324,8,3,一般般，内容中等。,中性
R01325,7,5,代码可直接跑，老师讲得很细。,好评
R01326,8,1,练习题太难，讲解不细致。,差评
R01327,5,3,内容中等，内容中等。,中性
R01328,1,5,老师讲得很细，老师讲得很细。,好评
R01329,6,5,练习题丰富，有收获。,好评
R01330,4,5,有收获，有收获。,好评
R01331,10,3,内容中等，一般般。,中性
R01332,2,3,学完有基础，还可以。,中性
R01333,1,3,一般般，还可以。,中性
R01334,8,5,Python 入门好课，Python 入门好课。,好评
R01335,9,5,老师讲得很细，老师讲得很细。,好评
R01336,8,5,有收获，代码可直接跑。,好评
R01337,1,5,Python 入门好课，练习题丰富。,好评
R01338,7,1,练习题太难，练习题太难。,差评
R01339,6,3,内容中等，内容中等。,中性
R01340,7,3,学完有基础，还可以。,中性
R01341,7,1,节奏太快，代码有 bug。,差评
R01342,10,5,课程内容很清晰，练习题丰富。,好评
R01343,5,5,代码可直接跑，练习题丰富。,好评
R01344,4,5,课程内容很清晰，课程内容很清晰。,好评
R01345,9,3,学完有基础，学完有基础。,中性
R01346,8,3,还可以，一般般。,中性
R01347,7,5,案例贴近实战，案例贴近实战。,好评
R01348,3,5,代码可直接跑，Python 入门好课。,好评
R01349,10,5,课程内容很清晰，练习题丰富。,好评
R01350,9,5,Python 入门好课，课程内容很清晰。,好评
R01351,5,5,推荐给朋友，代码可直接跑。,好评
R01352,5,5,Python 入门好课，代码可直接跑。,好评
R01353,4,5,老师讲得很细，练习题丰富。,好评
R01354,5,3,还可以，一般般。,中性
R01355,3,1,节奏太快，进度条不准。,差评
R01356,5,5,代码可直接跑，练习题丰富。,好评
R01357,4,5,课程内容很清晰，Python 入门好课。,好评
R01358,6,5,老师讲得很细，课程内容很清晰。,好评
R01359,2,5,有收获，有收获。,好评
R01360,7,5,代码可直接跑，练习题丰富。,好评
R01361,1,5,代码可直接跑，有收获。,好评
R01362,1,1,进度条不准，字幕有错。,差评
R01363,5,3,内容中等，一般般。,中性
R01364,1,5,练习题丰富，代码可直接跑。,好评
R01365,5,3,还可以，学完有基础。,中性
R01366,4,5,Python 入门好课，推荐给朋友。,好评
R01367,4,5,有收获，代码可直接跑。,好评
R01368,7,1,视频质量一般，进度条不准。,差评
R01369,4,1,练习题太难，代码有 bug。,差评
R01370,3,3,学完有基础，内容中等。,中性
R01371,8,1,代码有 bug，节奏太快。,差评
R01372,3,3,一般般，学完有基础。,中性
R01373,10,3,一般般，一般般。,中性
R01374,3,1,代码有 bug，进度条不准。,差评
R01375,5,5,代码可直接跑，课程内容很清晰。,好评
R01376,7,1,练习题太难，练习题太难。,差评
R01377,3,3,一般般，还可以。,中性
R01378,4,3,还可以，学完有基础。,中性
R01379,2,5,推荐给朋友，案例贴近实战。,好评
R01380,10,3,一般般，还可以。,中性
R01381,7,5,老师讲得很细，案例贴近实战。,好评
R01382,1,5,课程内容很清晰，老师讲得很细。,好评
R01383,4,5,课程内容很清晰，练习题丰富。,好评
R01384,5,1,字幕有错，节奏太快。,差评
R01385,1,3,一般般，还可以。,中性
R01386,2,5,老师讲得很细，有收获。,好评
R01387,8,5,Python 入门好课，练习题丰富。,好评
R01388,5,5,推荐给朋友，练习题丰富。,好评
R01389,3,1,讲解不细致，代码有 bug。,差评
R01390,9,5,Python 入门好课，课程内容很清晰。,好评
R01391,1,5,代码可直接跑，老师讲得很细。,好评
R01392,9,5,课程内容很清晰，老师讲得很细。,好评
R01393,9,5,代码可直接跑，老师讲得很细。,好评
R01394,1,5,案例贴近实战，练习题丰富。,好评
R01395,4,1,练习题太难，节奏太快。,差评
R01396,3,5,案例贴近实战，案例贴近实战。,好评
R01397,5,1,讲解不细致，进度条不准。,差评
R01398,2,5,Python 入门好课，案例贴近实战。,好评
R01399,2,5,推荐给朋友，练习题丰富。,好评
R01400,5,5,Python 入门好课，老师讲得很细。,好评
R01401,10,1,讲解不细致，节奏太快。,差评
R01402,6,3,内容中等，还可以。,中性
R01403,10,3,还可以，还可以。,中性
R01404,7,1,练习题太难，练习题太难。,差评
R01405,7,5,有收获，练习题丰富。,好评
R01406,10,3,一般般，内容中等。,中性
R01407,6,1,字幕有错，讲解不细致。,差评
R01408,8,5,老师讲得很细，代码可直接跑。,好评
R01409,2,3,内容中等，内容中等。,中性
R01410,3,5,课程内容很清晰，练习题丰富。,好评
R01411,7,5,有收获，练习题丰富。,好评
R01412,2,5,推荐给朋友，推荐给朋友。,好评
R01413,5,5,老师讲得很细，案例贴近实战。,好评
R01414,6,5,练习题丰富，老师讲得很细。,好评
R01415,7,5,练习题丰富，练习题丰富。,好评
R01416,8,5,有收获，有收获。,好评
R01417,7,5,案例贴近实战，推荐给朋友。,好评
R01418,6,1,视频质量一般，字幕有错。,差评
R01419,4,1,练习题太难，字幕有错。,差评
R01420,9,5,案例贴近实战，案例贴近实战。,好评
R01421,9,5,推荐给朋友，推荐给朋友。,好评
R01422,2,5,Python 入门好课，案例贴近实战。,好评
R01423,2,3,学完有基础，一般般。,中性
R01424,1,5,Python 入门好课，有收获。,好评
R01425,6,5,Python 入门好课，课程内容很清晰。,好评
R01426,2,5,推荐给朋友，练习题丰富。,好评
R01427,6,1,节奏太快，讲解不细致。,差评
R01428,8,5,练习题丰富，代码可直接跑。,好评
R01429,4,5,练习题丰富，案例贴近实战。,好评
R01430,1,5,Python 入门好课，Python 入门好课。,好评
R01431,3,5,练习题丰富，老师讲得很细。,好评
R01432,7,3,学完有基础，还可以。,中性
R01433,2,3,内容中等，还可以。,中性
R01434,2,1,进度条不准，视频质量一般。,差评
R01435,10,1,代码有 bug，字幕有错。,差评
R01436,3,5,练习题丰富，课程内容很清晰。,好评
R01437,2,1,讲解不细致，练习题太难。,差评
R01438,1,1,练习题太难，节奏太快。,差评
R01439,3,5,案例贴近实战，练习题丰富。,好评
R01440,9,3,学完有基础，一般般。,中性
R01441,7,5,代码可直接跑，推荐给朋友。,好评
R01442,1,5,有收获，推荐给朋友。,好评
R01443,3,1,讲解不细致，节奏太快。,差评
R01444,1,1,节奏太快，进度条不准。,差评
R01445,3,1,视频质量一般，字幕有错。,差评
R01446,7,5,练习题丰富，课程内容很清晰。,好评
R01447,9,3,学完有基础，学完有基础。,中性
R01448,4,5,代码可直接跑，代码可直接跑。,好评
R01449,5,5,案例贴近实战，练习题丰富。,好评
R01450,3,3,还可以，学完有基础。,中性
R01451,7,1,进度条不准，练习题太难。,差评
R01452,7,5,课程内容很清晰，Python 入门好课。,好评
R01453,8,3,一般般，还可以。,中性
R01454,7,5,推荐给朋友，有收获。,好评
R01455,1,5,案例贴近实战，练习题丰富。,好评
R01456,4,5,有收获，案例贴近实战。,好评
R01457,2,3,内容中等，还可以。,中性
R01458,10,5,老师讲得很细，有收获。,好评
R01459,6,1,字幕有错，字幕有错。,差评
R01460,5,5,课程内容很清晰，Python 入门好课。,好评
R01461,2,1,练习题太难，视频质量一般。,差评
R01462,10,5,老师讲得很细，Python 入门好课。,好评
R01463,5,1,节奏太快，字幕有错。,差评
R01464,1,5,Python 入门好课，Python 入门好课。,好评
R01465,2,1,练习题太难，讲解不细致。,差评
R01466,1,3,还可以，学完有基础。,中性
R01467,2,1,节奏太快，讲解不细致。,差评
R01468,6,5,代码可直接跑，课程内容很清晰。,好评
R01469,9,3,内容中等，学完有基础。,中性
R01470,7,5,Python 入门好课，有收获。,好评
R01471,3,1,进度条不准，讲解不细致。,差评
R01472,7,3,还可以，内容中等。,中性
R01473,1,5,老师讲得很细，练习题丰富。,好评
R01474,10,5,案例贴近实战，推荐给朋友。,好评
R01475,3,5,课程内容很清晰，代码可直接跑。,好评
R01476,8,1,练习题太难，进度条不准。,差评
R01477,2,1,节奏太快，进度条不准。,差评
R01478,3,5,Python 入门好课，Python 入门好课。,好评
R01479,8,5,练习题丰富，有收获。,好评
R01480,5,5,练习题丰富，有收获。,好评
R01481,1,5,有收获，案例贴近实战。,好评
R01482,4,5,案例贴近实战，Python 入门好课。,好评
R01483,10,3,还可以，一般般。,中性
R01484,1,5,推荐给朋友，老师讲得很细。,好评
R01485,9,3,一般般，内容中等。,中性
R01486,2,1,字幕有错，字幕有错。,差评
R01487,8,5,推荐给朋友，老师讲得很细。,好评
R01488,5,1,讲解不细致，练习题太难。,差评
R01489,5,5,练习题丰富，老师讲得很细。,好评
R01490,2,5,有收获，有收获。,好评
R01491,8,5,老师讲得很细，练习题丰富。,好评
R01492,5,5,代码可直接跑，推荐给朋友。,好评
R01493,2,5,推荐给朋友，练习题丰富。,好评
R01494,6,5,推荐给朋友，课程内容很清晰。,好评
R01495,7,5,代码可直接跑，案例贴近实战。,好评
R01496,6,5,练习题丰富，推荐给朋友。,好评
R01497,2,5,有收获，有收获。,好评
R01498,5,5,案例贴近实战，推荐给朋友。,好评
R01499,4,5,课程内容很清晰，课程内容很清晰。,好评
R01500,2,5,课程内容很清晰，练习题丰富。,好评
